,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats
5574,5574,Renault Scala Diesel RxE,2015.0,530000.0,110000.0,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,5.0
5575,5575,Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,530000.0,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1186.0,73.97,5.0
5576,5576,Hyundai Santro Xing GLS,2011.0,158333.33333333334,50000.0,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0
5577,5577,Maruti Alto LXi,2007.0,130000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
5578,5578,Maruti Wagon R LXI DUO BSIII,2008.0,148000.0,80000.0,LPG,Individual,Manual,Second Owner,17.3,1061.0,57.5,5.0
5579,5579,Volkswagen Passat Highline DSG S,2008.0,585000.0,120000.0,Diesel,Individual,Automatic,First Owner,14.3,1968.0,140.0,
5580,5580,Hyundai i20 1.4 CRDi Magna,2011.0,270000.0,105000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,5.0
5581,5581,Hyundai i10 Magna 1.2 iTech SE,2013.0,375000.0,40000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
5582,5582,Mahindra XUV500 W6 2WD,2014.0,725000.0,141000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0
5583,5583,Mahindra Bolero LX,2005.0,350000.0,15000.0,Diesel,Individual,Manual,Second Owner,,,,
5584,5584,Hyundai Verna CRDi ABS,2007.0,180000.0,150000.0,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0
5585,5585,Maruti Ritz VDi,2014.0,425000.0,80000.0,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0
5586,5586,Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,900000.0,25000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0
5587,5587,Tata Sumo Gold CX BSIII,2017.0,570000.0,51000.0,Diesel,Individual,Manual,First Owner,14.07,2956.0,69.01,7.0
5588,5588,Tata Indica V2 eLS,2014.0,290000.0,40000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0
5589,5589,Ford Figo Diesel ZXI,2011.0,229999.0,40000.0,Diesel,Individual,Manual,,20.0,1399.0,68.0,5.0
5590,5590,Ford Figo Diesel EXI,2011.0,300000.0,70000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0
5591,5591,Maruti Ritz VDi,2010.0,220000.0,110000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0
5592,5592,Chevrolet Cruze LTZ,2011.0,409999.0,80000.0,Diesel,Individual,Manual,Second Owner,18.3,1991.0,147.9,5.0
5593,5593,Chevrolet Enjoy TCDi LT 7 Seater,2013.0,355000.0,136000.0,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,7.0
5594,5594,Renault Duster RXL AWD,2013.0,695000.0,120000.0,,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0
5595,5595,Maruti Swift Dzire Vdi BSIV,2010.0,320000.0,120000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0
5596,5596,Mahindra TUV 300 T8,2017.0,710000.0,120000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0
5597,5597,Tata Indica V2 DLS TC,2004.0,85000.0,120000.0,Diesel,Individual,Manual,Second Owner,16.8,1405.0,62.0,5.0
5598,5598,Chevrolet Tavera Neo 3 LT 9 Seats BSIV,2010.0,409999.0,210000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.2,1994.0,105.3,9.0
5599,5599,Volkswagen Polo 1.5 TDI Highline,2015.0,550000.0,90000.0,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0
5600,5600,Maruti Swift ZXI ABS,2007.0,215000.0,100750.0,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0
5601,5601,Hyundai Accent GLS 1.6 ABS,2006.0,110000.0,140000.0,Petrol,Individual,Manual,Second Owner,14.4,1599.0,94.0,5.0
5602,5602,Honda City 2017-2020 EXi,2007.0,170000.0,110000.0,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5.0
5603,5603,Tata Nexon 1.2 Revotron XZ Plus,2018.0,850000.0,40000.0,Petrol,Individual,Manual,Second Owner,17.0,1198.0,108.5,5.0
5604,5604,Hyundai i20 Asta 1.4 CRDi (Diesel),2010.0,350000.0,148000.0,Diesel,,Manual,,23.0,1396.0,90.0,5.0
5605,5605,Hyundai Santro AT,2005.0,120000.0,190000.0,Petrol,Individual,Automatic,Second Owner,,,,
5606,5606,Tata Indica Vista Quadrajet LS,2015.0,250000.0,155000.0,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,5.0
5607,5607,Ford Figo Aspire 1.5 TDCi Titanium,2015.0,433000.0,70000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0
5608,5608,Toyota Fortuner 3.0 Diesel,2010.0,1200000.0,100000.0,Diesel,Individual,Manual,First Owner,11.5,2982.0,171.0,7.0
5609,5609,Hyundai EON D Lite Plus,2015.0,300000.0,45000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
5610,5610,Maruti Zen LX BSII,1998.0,70000.0,40000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0
5611,5611,Mahindra Bolero 2011-2019 EX AC,2017.0,760000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0
5612,5612,Hyundai EON Era Plus,2014.0,250000.0,20000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
5613,5613,Hyundai Santro Xing GL Plus,2013.0,187000.0,120000.0,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0
5614,5614,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0
5615,5615,Lexus ES 300h,2019.0,5150000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0
5616,5616,Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0
5617,5617,Tata Safari Storme EX,2015.0,503000.0,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
5618,5618,Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0
5619,5619,Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0
5620,5620,Maruti Wagon R LXI,2013.0,225000.0,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
5621,5621,Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
5622,5622,Honda Jazz VX,2016.0,550000.0,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0
5623,5623,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0
5624,5624,Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
5625,5625,Toyota Etios VX,2017.0,625000.0,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
5626,5626,Maruti Swift AMT ZXI,2018.0,601964.2857142857,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
5627,5627,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
5628,5628,BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
5629,5629,BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
5630,5630,Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0
5631,5631,Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0
5632,5632,Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0
5633,5633,Maruti Swift VDI,2013.0,335000.0,90000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0
5634,5634,Maruti Swift Dzire VXI,2016.0,488000.0,80000.0,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,5.0
5635,5635,Maruti SX4 Zxi with Leather BSIII,2008.0,111000.0,110000.0,Petrol,Individual,Manual,Third Owner,15.6,1586.0,104.68,5.0
5636,5636,Maruti Ciaz VDi Plus,2015.0,600000.0,70000.0,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0
5637,5637,Maruti Swift VXI,2020.0,570000.0,5000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0
5638,5638,Hyundai Santro Xing XS,2007.0,110000.0,75000.0,Petrol,Individual,Manual,Second Owner,17.8,1086.0,63.0,5.0
5639,5639,Maruti Swift ZXI,2014.0,434999.0,50000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0
5640,5640,Hyundai EON Era Plus,2014.0,229999.0,70000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
5641,5641,Nissan Terrano XL Plus 85 PS,2014.0,490000.0,90000.0,,Individual,Manual,Second Owner,20.45,1461.0,83.8,5.0
5642,5642,Maruti Swift Dzire VXi,2011.0,300000.0,100000.0,Petrol,Individual,Manual,Second Owner,17.5,1298.0,85.8,5.0
5643,5643,Chevrolet Beat LT,2017.0,350000.0,90000.0,Petrol,Individual,Manual,First Owner,17.8,1199.0,76.8,5.0
5644,5644,Honda WR-V i-VTEC VX,2019.0,580000.0,35000.0,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0
5645,5645,Tata Indigo CS eLX BS IV,2017.0,385000.0,155000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.01,5.0
5646,5646,Hyundai Santro Magna,2019.0,434999.0,19500.0,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.07,5.0
5647,5647,Toyota Fortuner 2.8 4WD MT BSIV,2018.0,3200000.0,50000.0,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,7.0
5648,5648,Hyundai i20 Asta Option 1.2,2015.0,495000.0,30000.0,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0
5649,5649,Hyundai i20 Asta Option 1.4 CRDi,2016.0,575000.0,53000.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0
5650,5650,Tata Indigo CS LX (TDI) BS-III,2013.0,200000.0,120000.0,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0
5651,5651,Mahindra Verito 1.5 D2 BSIV,2012.0,140000.0,120000.0,Diesel,Individual,Manual,Second Owner,21.03,1461.0,65.0,5.0
5652,5652,Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,300000.0,64000.0,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0
5653,5653,Chevrolet Sail 1.2 LS ABS,2015.0,350000.0,50000.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0
5654,5654,Tata Indigo CS LX (TDI) BS-III,2015.0,250000.0,80000.0,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0
5655,5655,Tata Manza Club Class Quadrajet90 VX,2013.0,280000.0,80000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0
5656,5656,Hyundai Xcent 1.2 VTVT S,2017.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0
5657,5657,Hyundai Verna 1.6 VTVT S Option,2015.0,700000.0,25000.0,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.4,5.0
5658,5658,Honda City i DTec V,2014.0,560000.0,72000.0,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0
5659,5659,Maruti Swift VDI BSIV W ABS,2016.0,565000.0,72000.0,Diesel,Dealer,Manual,First Owner,,,,
5660,5660,Renault Lodgy World Edition 110PS,2017.0,880000.0,65000.0,Diesel,Individual,Manual,First Owner,19.98,1461.0,108.5,8.0
5661,5661,Mahindra Bolero DI AC BSIII,2005.0,250000.0,80000.0,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0
5662,5662,Mahindra Bolero 2011-2019 Plus AC,2016.0,550000.0,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9.0
5663,5663,Hyundai Xcent 1.2 CRDi E,2018.0,530000.0,60000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0
5664,5664,Mahindra XUV500 W6 2WD,2013.0,750000.0,110000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0
5665,5665,Maruti Alto 800 LXI,2017.0,310000.0,35000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0
5666,5666,Maruti Ertiga ZDI,2014.0,620000.0,130000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0
5667,5667,Maruti Swift VDI,2013.0,397499.95454545453,188000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0
5668,5668,Tata Indica V2 DLX,2008.0,67000.0,80000.0,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0
5669,5669,Ford Figo 1.5D Titanium MT,2015.0,480000.0,80000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0
5670,5670,Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,2008.0,110000.0,48676.0,Petrol,Individual,Manual,First Owner,19.7,796.0,35.0,8.0
5671,5671,Hyundai Santro Xing XL eRLX Euro II,2006.0,105000.0,60000.0,Petrol,Individual,Manual,Third Owner,,,,
5672,5672,Datsun GO Plus Anniversary Edition,2018.0,475000.0,40000.0,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7.0
5673,5673,Toyota Etios Liva GD,2012.0,275000.0,120000.0,Diesel,Individual,Manual,Second Owner,,,,
5674,5674,Tata Indica DLX,2003.0,40000.0,70000.0,Diesel,Individual,Manual,First Owner,,,,
5675,5675,Maruti Alto 800 VXI,2018.0,300000.0,15000.0,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0
5676,5676,Maruti Alto LXi,2007.0,100000.0,70000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0
5677,5677,Tata Indica Vista Terra TDI BSIII,2011.0,70000.0,80000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0
5678,5678,Ford EcoSport 1.5 TDCi Titanium BSIV,2017.0,900000.0,60000.0,Diesel,,Manual,First Owner,22.77,1498.0,98.59,5.0
5679,5679,Toyota Etios 1.4 VXD,2017.0,,120000.0,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.04,5.0
5680,5680,Hyundai Santro DX,2003.0,55000.0,120000.0,Petrol,Individual,Manual,Third Owner,,,,
5681,5681,Maruti Zen LXI,2000.0,50000.0,180000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0
5682,5682,Hyundai Grand i10 Asta,2016.0,550000.0,70000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
5683,5683,Renault Duster 85PS Diesel RxL Optional,2013.0,475000.0,250000.0,Diesel,,Manual,First Owner,20.46,1461.0,83.8,5.0
5684,5684,Hyundai Santro Era,2019.0,425000.0,15000.0,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0
5685,5685,Maruti Ciaz ZDi Plus SHVS,2017.0,900000.0,65000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0
5686,5686,Hyundai i20 Sportz 1.2,2015.0,516000.0,90000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0
5687,5687,Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,2011.0,150000.0,70000.0,Petrol,Individual,Manual,Second Owner,16.5,1172.0,65.0,5.0
5688,5688,Maruti Wagon R LXI BS IV,2016.0,400000.0,30000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
5689,5689,Mahindra Scorpio S4 Plus,2016.0,800000.0,79500.0,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0
5690,5690,Hyundai Santro Xing XS,2007.0,165000.0,90000.0,Petrol,Individual,Manual,Third Owner,17.8,1086.0,63.0,5.0
5691,5691,Nissan Terrano XL 85 PS,2015.0,1000000.0,110000.0,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0
5692,5692,Maruti Swift Dzire VDI,2015.0,440000.0,110000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0
5693,5693,Hyundai Verna 1.6 SX CRDi (O),2011.0,390000.0,153000.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0
5694,5694,Ford Fiesta 1.4 Duratec ZXI,2008.0,,200185.0,Petrol,Individual,Manual,First Owner,16.6,1388.0,68.0,5.0
5695,5695,Maruti Swift Dzire ZDI,2013.0,475000.0,149000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
5696,5696,Ford Figo 1.5D Titanium MT,2016.0,515000.0,100000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0
5697,5697,Tata Venture EX 7 Str,2012.0,175000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.42,1405.0,70.0,7.0
5698,5698,Maruti SX4 ZDI Leather,2012.0,380000.0,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,21.5,1248.0,88.8,5.0
5699,5699,Toyota Etios Liva GD SP,2012.0,405000.0,150000.0,Diesel,Individual,Manual,First Owner,,,,
5700,5700,Maruti Ignis 1.2 Delta BSIV,2018.0,535000.0,12000.0,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0
5701,5701,Hyundai i10 Magna,2011.0,215000.0,40000.0,Petrol,Individual,Manual,,20.36,1197.0,78.9,5.0
5702,5702,Maruti Zen LXI,1997.0,70000.0,100000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0
5703,5703,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017.0,445000.0,27000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0
5704,5704,Maruti Wagon R VXI BS IV,2015.0,358749.8333333333,120000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
5705,5705,Mahindra Bolero 2011-2019 ZLX,2015.0,600000.0,80000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
5706,5706,Maruti Eeco 5 Seater AC BSIV,2014.0,300000.0,49025.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0
5707,5707,Tata Nano Twist XE,2015.0,110000.0,15000.0,Petrol,Individual,Manual,First Owner,25.4,624.0,37.5,4.0
5708,5708,Maruti Alto K10 LXI,2014.0,240000.0,90000.0,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0
5709,5709,Tata Tiago 1.2 Revotron XE,2016.0,300000.0,90000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0
5710,5710,BMW 7 Series 730Ld,2010.0,2000000.0,90000.0,Diesel,Individual,Automatic,Second Owner,14.49,2993.0,258.0,5.0
5711,5711,Tata Indica V2 DLE BSII,2007.0,50000.0,80000.0,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,5.0
5712,5712,Chevrolet Tavera B1-10 seats BSII,2009.0,295000.0,195000.0,Diesel,Individual,Manual,Second Owner,14.8,2499.0,80.0,10.0
5713,5713,Mahindra Scorpio 2.6 CRDe,2006.0,310000.0,90000.0,Diesel,Individual,Manual,Third Owner,10.5,2179.0,120.0,8.0
5714,5714,Maruti 800 AC,1997.0,29999.0,80000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0
5715,5715,Honda City i VTEC VX Option BL,2016.0,925000.0,22000.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0
5716,5716,Maruti Vitara Brezza LDi Option,2016.0,640000.0,70000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
5717,5717,Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,350000.0,35000.0,Petrol,Individual,Manual,First Owner,17.5,,85.8,5.0
5718,5718,Maruti Swift Dzire VXI,2013.0,385000.0,120000.0,Petrol,Individual,Manual,First Owner,19.1,,85.8,5.0
5719,5719,Maruti Swift Dzire VDI,2013.0,409999.0,100000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0
5720,5720,Mahindra XUV500 AT W10 AWD,2016.0,1300000.0,40000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0
5721,5721,Ford Fiesta 1.6 Duratec EXI,2009.0,210000.0,60000.0,Petrol,Individual,Manual,Third Owner,15.3,1596.0,101.0,5.0
5722,5722,Mahindra Scorpio SLX 2.6 Turbo 8 Str,2007.0,300000.0,110000.0,Diesel,Individual,Manual,First Owner,10.5,2179.0,120.0,7.0
5723,5723,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2008.0,450000.0,112000.0,Diesel,Individual,Manual,First Owner,10.5,2609.0,120.0,9.0
5724,5724,Ford Figo Diesel ZXI,2011.0,170000.0,70000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0
5725,5725,Honda City i DTEC VX,2014.0,650000.0,140000.0,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,5.0
5726,5726,Maruti Esteem AX,1997.0,125000.0,94000.0,Petrol,Individual,Automatic,Fourth & Above Owner,15.9,1298.0,85.0,5.0
5727,5727,Maruti Alto LXi,2012.0,145000.0,70000.0,Petrol,,Manual,First Owner,19.7,796.0,46.3,5.0
5728,5728,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018.0,681000.0,27000.0,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.0,5.0
5729,5729,Honda City i DTEC VX,2015.0,635000.0,173000.0,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,5.0
5730,5730,Maruti Alto LXi BSIII,2010.0,140000.0,80000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
5731,5731,Honda City i DTec VX,2016.0,750000.0,86000.0,Diesel,Individual,Manual,Third Owner,26.0,1498.0,98.6,5.0
5732,5732,Honda City i DTEC V,2015.0,611000.0,80000.0,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0
5733,5733,Maruti Alto LXi,2007.0,110000.0,120000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0
5734,5734,Maruti Wagon R AX BSIII,2006.0,100000.0,100000.0,Petrol,Individual,Automatic,Second Owner,16.0,1061.0,64.0,5.0
5735,5735,Tata Indica Vista Quadrajet VX Tech,,225000.0,120000.0,Diesel,Individual,,First Owner,22.3,1248.0,74.0,5.0
5736,5736,Hyundai Verna Transform CRDi VGT SX ABS,2010.0,250000.0,190000.0,Diesel,Individual,Manual,Third Owner,16.2,1493.0,110.0,5.0
5737,5737,Mahindra Scorpio EX,2011.0,385000.0,120000.0,Diesel,Individual,Manual,Second Owner,14.0,2523.0,75.0,8.0
5738,5738,Maruti Alto LXi,2012.0,135000.0,70000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0
5739,5739,Maruti Alto LX,2006.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
5740,5740,Maruti Alto K10 VXI,2016.0,260000.0,120000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
5741,5741,Maruti Swift Dzire VDI,2014.0,465000.0,120000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0
5742,5742,Maruti Swift 1.3 VXi,2007.0,150000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,,,,
5743,5743,Mahindra KUV 100 mFALCON G80 K8 Dual Tone,2017.0,430000.0,20000.0,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6.0
5744,5744,Hyundai i20 Asta,2009.0,200000.0,81000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0
5745,5745,Chevrolet Beat LS,2011.0,125000.0,90000.0,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0
5746,5746,Maruti 800 Std,2001.0,39000.0,60000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0
5747,5747,Chevrolet Beat LS,2012.0,124000.0,40000.0,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0
5748,5748,Tata Indica GLS BS IV,2007.0,80000.0,80000.0,Petrol,Individual,Manual,Third Owner,15.3,1193.0,65.3,5.0
5749,5749,Maruti Ertiga VXI CNG Limited Edition,2014.0,545000.0,35000.0,CNG,Individual,Manual,First Owner,22.8,1373.0,80.9,7.0
5750,5750,Maruti Ertiga ZDI Plus,2019.0,1050000.0,20000.0,Diesel,Individual,Manual,First Owner,25.47,1248.0,88.5,7.0
5751,5751,Chevrolet Sail 1.2 LS,2015.0,200000.0,50000.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0
5752,5752,Mahindra XUV500 AT W10 FWD,2015.0,1100000.0,77000.0,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,7.0
5753,5753,Mahindra XUV500 W6 2WD,2014.0,750000.0,50000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0
5754,5754,Tata Tiago 1.2 Revotron XZ,2016.0,425000.0,13500.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0
5755,5755,Maruti Alto 800 LXI Optional,2016.0,300000.0,38000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0
5756,5756,Maruti Ertiga ZDI Plus,2019.0,1200000.0,14000.0,Diesel,Individual,Manual,First Owner,25.47,1248.0,88.5,7.0
5757,5757,Honda Civic 1.8 V MT,2009.0,240000.0,70000.0,Petrol,Individual,Manual,First Owner,13.5,1799.0,130.0,5.0
5758,5758,Mahindra KUV 100 mFALCON D75 K8,2016.0,450000.0,55000.0,Diesel,Individual,Manual,Second Owner,25.32,1198.0,77.0,6.0
5759,5759,Maruti Wagon R LXI,2006.0,80000.0,150000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,5.0
5760,5760,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013.0,500000.0,160000.0,Diesel,Individual,Manual,['First Owner' 'Second Owner'],15.96,2523.0,62.1,7.0
5761,5761,Chevrolet Sail Hatchback Diesel Base,2013.0,,50000.0,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0
5762,5762,Tata Indigo CS LE (TDI) BS-III,2008.0,100000.0,120000.0,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,5.0
